# wavelength, intensity
7.306149467532467270e+02 1.317015542257152219e+03
7.312300311688311467e+02 1.315996670999409616e+03
7.318451155844155664e+02 1.313434635722215489e+03
7.324601999999999862e+02 1.308705159348254710e+03
7.330752844155844059e+02 1.303725464558189515e+03
7.336903688311688256e+02 1.303108466729054499e+03
7.343054532467532454e+02 1.296857939051428502e+03
7.349205376623376651e+02 1.298128751365217795e+03
7.355356220779220848e+02 1.294231193399636368e+03
7.361507064935065046e+02 1.295172152678659813e+03
7.367657909090908106e+02 1.293264174402784192e+03
7.373808753246753440e+02 1.292637772981379157e+03
7.379959597402596501e+02 1.289712565999866683e+03
7.386110441558441835e+02 1.291097160631249380e+03
7.392261285714284895e+02 1.292381351881241699e+03
7.398412129870130229e+02 1.292473771745087333e+03
7.404562974025973290e+02 1.292205335309389966e+03
7.410713818181818624e+02 1.294149426540274817e+03
7.416864662337661684e+02 1.299025056135942123e+03
7.423015506493507019e+02 1.306719055108448629e+03
7.429166350649350079e+02 1.308281208864004611e+03
7.435317194805195413e+02 1.313301515390209033e+03
7.441468038961038474e+02 1.318259950547401104e+03
7.447618883116883808e+02 1.327195624762277930e+03
7.453769727272726868e+02 1.334696095828204307e+03
7.459920571428571066e+02 1.336757510640250530e+03
7.466071415584415263e+02 1.338923461395811273e+03
7.472222259740259460e+02 1.348975952458776646e+03
7.478373103896103657e+02 1.355751124072981611e+03
7.484523948051947855e+02 1.364276929764967235e+03
7.490674792207792052e+02 1.373903334979461761e+03
7.496825636363636249e+02 1.382512048619147890e+03
7.502976480519480447e+02 1.391443008980623745e+03
7.509127324675324644e+02 1.399323291577532245e+03
7.515278168831168841e+02 1.403269093185107522e+03
7.521429012987013039e+02 1.410271995096981300e+03
7.527579857142857236e+02 1.416931668153461032e+03
7.533730701298700296e+02 1.426739923251565415e+03
7.539881545454545630e+02 1.431948679840657860e+03
7.546032389610388691e+02 1.443017993790227365e+03
7.552183233766234025e+02 1.442828663460353710e+03
7.558334077922077086e+02 1.450846069060496347e+03
7.564484922077922420e+02 1.459077980906308994e+03
7.570635766233765480e+02 1.468092989547191337e+03
